纯美湾美容养生连锁名店(百合店),['020-36963018'],地址:花都区百合路35-16号,http://www.dianping.com/shop/45683229
百美施美颜坊,"['020-86590463', '13512766636']",地址:白云区金钟横路白兰花园37栋01室铺(博雅酒店对面),http://www.dianping.com/shop/21303598
怡美天香(骏壹万邦店),['18926228858'],地址:花都区曙光路81号骏壹万邦广场4层4216铺,http://www.dianping.com/shop/102967340
米肌初颜日式护理,['13632426299'],地址:花都区天贵路108-139号,http://www.dianping.com/shop/101906405
丝邦,['18681425701'],地址:花都区天贵路名门十八41号(国税局对面),http://www.dianping.com/shop/19184070
指芭蕾美甲(桂花路店),"['18122020053', '18565120279']",地址:花都区新华镇桂花路新都城市花园57-28号,http://www.dianping.com/shop/95030182
阳光NU SKIN SPA体验馆,[],地址:花都区新华镇紫薇路16号钻石豪庭b座(东富金座大酒店西),http://www.dianping.com/shop/81019019
彩伊廷,['020-86822089'],地址:花都区天贵路108-132号,http://www.dianping.com/shop/79154118
晏遇·美胸美颜连锁(紫薇店),"['020-36961859', '020-36961849']",地址:花都区紫薇路26-16号,http://www.dianping.com/shop/45304115
寇氏拔罐减肥养生馆(花都店),['13725235163'],地址:花都区天贵路108-178号,http://www.dianping.com/shop/81075569
素妍皮肤管理中心(骏壹万邦旁店),"['020-86886494', '15989085832']",地址:花都区紫薇路天贵路108-19号,http://www.dianping.com/shop/127106815
水润童颜皇家美容连锁机构,['18620161877'],地址:花都区百合路御宾府116商铺,http://www.dianping.com/shop/67824213
女皇甲艺(骏壹万邦店),"['18602069371', '18027458184']",地址:花都区曙光路80号17号铺,http://www.dianping.com/shop/131935875
萱萱美容保健,[],地址:花都区花东镇金谷北路富力金港城二期,http://www.dianping.com/shop/101034736
智能通讯生活馆,[],地址:花都区花东镇富力金港城商业街,http://www.dianping.com/shop/107493184
我形我塑焦娇美人排毒美颜养生馆,['13016042481'],地址:花都区富力金港城公寓A4-811,http://www.dianping.com/shop/98158141
金娜保健美容,[],地址:花都区花东镇金谷北路富力金港城二期,http://www.dianping.com/shop/99463439
香港妤姬美颜养生体验馆(机场分店),[],地址:花都区花东镇金谷北路富力金港F6栋602室,http://www.dianping.com/shop/38324723
欧洁蔓抗衰中心,['020-37720466'],地址:花都区富力金港城金熙二街3号之十八号铺,http://www.dianping.com/shop/98954863
尊颜,[],地址:花都区金谷北路富力金港城(富力实验小学斜对面),http://www.dianping.com/shop/43670761
以琳美容院,[],地址:花都区花东镇联安小学对面,http://www.dianping.com/shop/106444013
红人坊美容美发,['020-37737066'],地址:花都区金谷北路,http://www.dianping.com/shop/93487526
尊尚美容院,[],地址:花都区花东镇富力金港f1-f612号铺,http://www.dianping.com/shop/78920591
爱美丽,[],地址:花都区金熙一街1-16号,http://www.dianping.com/shop/751719693
智慧城市便民自助洗车站,[],,http://www.dianping.com/shop/1183040215
网约车服务中心,[],,http://www.dianping.com/shop/104027539
美驱汽车美容合作店,[],,http://www.dianping.com/shop/38022263
韩妍国际美容工作室,['13928897010'],地址:番禺区广州番禺区汉溪大道西戴斯酒店2426房,http://www.dianping.com/shop/131555883
爱美之星,[],地址:番禺区石壁街石壁一村东壁大街云峰一巷22号石陈路,http://www.dianping.com/shop/72979101
身泰经络养生馆(韦涌店),['13600020812'],地址:番禺区石壁街韦涌村韦大小学旁（百福堂凉茶铺旁边）(近广州南站、近广南酒店),http://www.dianping.com/shop/56570730
铭品美业,['18565213551'],地址:番禺区汉溪大道西奥园越时代广场,http://www.dianping.com/shop/110308702
玛花名娜,[],地址:白云区广园中路景泰直街东二巷2号认真英语大厦,http://www.dianping.com/shop/92599408
T·Z舞蹈(广园分店),['13570546711'],地址:白云区广园新村骏福酒店10楼1002-1003(河北大厦旁),http://www.dianping.com/shop/83328136
柏丽会美容养生,['18927512626'],地址:白云区景泰直街186或284总站附近(二天堂药房对面小路，金马国旅旁小路内20米),http://www.dianping.com/shop/18628990
现代美容美体中心(广园店),['020-86394321'],地址:白云区广园新村景泰直街21号101室(东方眼镜旁),http://www.dianping.com/shop/5251010
完美女人美容会所,['020-86574409'],地址:白云区广园中路景泰北街26号104房之二,http://www.dianping.com/shop/28577179
铂金女人美容养生会所(广园店),['020-86392723'],地址:白云区景泰直街6号建设大厦右侧,http://www.dianping.com/shop/68040538
美站美容·韩国皮肤管理(三元里店),['13798117208'],地址:白云区机场路18号利好商业大厦10楼1021室(从逸米酒店坐电梯上10楼 左手边方向),http://www.dianping.com/shop/110435340
虞美人美容养生SPA会所,['020-86377099'],地址:白云区富诚大厦6楼(亚细亚酒店旁),http://www.dianping.com/shop/14995523
克丽缇娜(金钟横路店),['020-86387317'],地址:白云区金钟横路5号,http://www.dianping.com/shop/5249732
今生有约(广源店),"['020-86581303', '020-86362900']",地址:白云区广源新村松柏东街13号(新惠爱私房菜旁),http://www.dianping.com/shop/5244902
玉SPA,['020-37321789'],地址:白云区广园中路388号卡丽皇家金煦酒店内(近景泰坑公车站),http://www.dianping.com/shop/5713847
天美spa养生馆,['18925026531'],地址:荔湾区站前横路40号101,http://www.dianping.com/shop/32553771
名媛养生馆,['020-81361225'],地址:越秀区盘福大街医国后街3号首层109房,http://www.dianping.com/shop/10765408
金叶子美容会所,['020-86352480'],地址:越秀区陈岗路32号陈岗大厦竹庭居402(近广州军区总医院),http://www.dianping.com/shop/5447125
名淑美容(西华店),['020-28374482'],地址:荔湾区西华路98-102号,http://www.dianping.com/shop/14185697
俏颜苑护肤中心(茂名石化宾馆店),['18623002508'],地址:荔湾区站前路101号茂名石化宾馆3楼,http://www.dianping.com/shop/83594052
拉·贝拉舒安美容纤体养生馆(碧波庭店),"['15918666117', '020-29124624']",地址:荔湾区市广州世贸服装城南街S061-S064号(广州火车站金祥大厦后面),http://www.dianping.com/shop/59262367
第一人民医院整形医疗美容科门诊,"['020-81075588', '020-81048494']",地址:越秀区东风西路170号,http://www.dianping.com/shop/3916270
富贵美容养生馆,['18692860690'],地址:荔湾区站前路88号,http://www.dianping.com/shop/130705302
美美哒养生馆,[],地址:越秀区王圣堂天惠超市旁,http://www.dianping.com/shop/123065855
锦源国际公馆 北京路店,[],地址:越秀区内环路与内环路入口交叉口南100米,http://www.dianping.com/shop/33596264
中国人民解放军激光整形中心,['020-88653214'],地址:越秀区流花路111号,http://www.dianping.com/shop/131632651
念念不忘,['13922187389'],地址:越秀区王圣堂大街122号,http://www.dianping.com/shop/107943927
陈公馆独立设计生活馆,[],地址:越秀区人民北路越富广场二期3楼150-152(地铁1号线西门口),http://www.dianping.com/shop/22497336
广州美莱整形美容,['17076670765'],地址:越秀区广东广州广园西路110号,http://www.dianping.com/shop/112611682
美藤美容用品店,['020-62830013'],地址:越秀区广园西路121号美博城3楼50B、53J档,http://www.dianping.com/shop/9630723
地下城汽车美容,[],,http://www.dianping.com/shop/72454806
女人香,['13542664864'],地址:越秀区站南路地一大道富1层,http://www.dianping.com/shop/71933169
忆静媛美容美甲(王圣堂分店),[],地址:越秀区王圣堂村大街64号,http://www.dianping.com/shop/123166482
美容美发行业协会美甲专业委员会,[],地址:越秀区王圣堂后街与站西路交叉口,http://www.dianping.com/shop/45500250
,[],,http://www.dianping.com/shop/10763557
3D奥客车管家(世贸店),[],,http://www.dianping.com/shop/131407426
乔伊斯韩式皮肤管理(越富广场店),['13249189260'],地址:越秀区人民北路829-831号越富广场二期越富创兴广场2层,http://www.dianping.com/shop/98774983
KR.BEAUTY AGENCY(越富广场店),[],地址:越秀区人民北路833-835号越富广场二期越富创兴广场1层,http://www.dianping.com/shop/130230535
美形堂,[],地址:越秀区广园西路121号美博城首层,http://www.dianping.com/shop/73389877
韦韦美甲美容,['13710112398'],地址:越秀区王圣堂大街41号,http://www.dianping.com/shop/73084899
奥特佳美容美发,['18011749975'],地址:越秀区广园西路121号美博城B1楼83档,http://www.dianping.com/shop/58429273
小亚美容工作室(越富广场店),[],地址:越秀区人民北路829-831号越富广场二期越富创兴广场2层,http://www.dianping.com/shop/130230390
伊佳丽,[],地址:越秀区站西路69号,http://www.dianping.com/shop/132825832
雅诺春天,['020-86352108'],地址:荔湾区陈岗路32号陈岗大厦,http://www.dianping.com/shop/111605764
蘭熹谷美容,['13172638029'],地址:越秀区广州越秀区王圣堂大街107号,http://www.dianping.com/shop/672493693
壹间铺,[],地址:越秀区人民北路833-835号越富广场2楼越富广场二期,http://www.dianping.com/shop/26224671
雅黎美容美发,[],地址:白云区机场路16号,http://www.dianping.com/shop/45445150
雅士蓝迪美容养生馆,[],,http://www.dianping.com/shop/110510463
花森丝,['020-86673277'],地址:荔湾区中展里54号,http://www.dianping.com/shop/10750976
千美汇养生美疗馆,['020-86433280'],地址:荔湾区中展里54号,http://www.dianping.com/shop/15299587
牧源养生馆,['18202011761'],地址:荔湾区宇宙鞋业广场D区471铺(流花路小学西校区正门对面),http://www.dianping.com/shop/98782038
东盛堂颜域素颜养肤体验馆(越富广场店),['15626158857'],地址:越秀区人民北路833号越富广场1期3楼262号底商,http://www.dianping.com/shop/98191527
环球国际商务中心,[],地址:荔湾区环市西路与广场路交叉口东北角,http://www.dianping.com/shop/59440420
MagicU形象管理美学中心,['15521413331'],地址:越秀区人民北路829-831号越富二期2F250号(上手扶梯直走),http://www.dianping.com/shop/94290427
克丽缇娜(站前路店),"['18933921541', '020-86667127']",地址:荔湾区站前路流花新街20号(港湾酒店旁),http://www.dianping.com/shop/111847151
陈氏专业美容院,[],地址:越秀区下塘南约直街53号,http://www.dianping.com/shop/128346976
伊万咔美容养生所,['020-83513575'],地址:越秀区登峰街道淘金北路51号103伊万咔美容养生所(淘金家园),http://www.dianping.com/shop/97947576
红斐美容美体,[],地址:越秀区永福路自编-19号,http://www.dianping.com/shop/10762270
药膳养生馆,[],地址:越秀区恒福路60号,http://www.dianping.com/shop/18988560
艾丽薇兰美容院,[],地址:越秀区广园路金贵街1号101房2楼,http://www.dianping.com/shop/81034203
丽尚医疗美容,['020-83588870'],地址:越秀区麓景西路登峰街下塘新村43-51号(广州电大校区),http://www.dianping.com/shop/67029940
肤诗润美,[],地址:越秀区横枝岗路2号,http://www.dianping.com/shop/1352315672
动静界健身美容尊尚会所(恒福路店),['020-83789883'],地址:越秀区恒福路117号之一麓湖国际B1楼,http://www.dianping.com/shop/69275867
优雅姿态,[],地址:越秀区淘金北路2号B1层,http://www.dianping.com/shop/45562297
MINGSHU名淑美容会所(恒福店),['020-83494287'],地址:越秀区恒福路80号之二,http://www.dianping.com/shop/126825000
嘉华美容美发店,[],地址:越秀区横枝岗路65号,http://www.dianping.com/shop/14351007
丽百特美容护理专家,[],地址:越秀区永福路40号附近,http://www.dianping.com/shop/62148507
惠美人,['15820250192'],地址:越秀区下塘南约直街53号,http://www.dianping.com/shop/128347242
伊莉莎美容养生馆,[],地址:越秀区正平中街4号,http://www.dianping.com/shop/1380154473
星晖美容(淘金店),['020-83600756'],地址:越秀区淘金北路71号恒华阁101-102室,http://www.dianping.com/shop/6153982
菲飞美容中心,['13710960237'],地址:越秀区永福路福怡大厦后面坑口8-3,http://www.dianping.com/shop/13989528
冰点美容养生馆,[],地址:越秀区麓景西路下塘新村62号之七,http://www.dianping.com/shop/13991392
美莊国际美容会所(淘金店),"['020-83789800', '13622601126']",地址:越秀区恒福路94号地下一层101A(岭南土鸡村隔壁，憨豆超市内),http://www.dianping.com/shop/132908554
春妤美容美甲中心,"['020-83514568', '13825154569']",地址:越秀区淘金路54号世贸花园2C(友谊商店对面),http://www.dianping.com/shop/90590870
芳妍科技美肤,['13660238911'],地址:越秀区淘金北路51号103铺,http://www.dianping.com/shop/130308863
NAMI SKIN | 奈美,['13600096897'],地址:花都区三东大道希尔顿欢朋酒店商务中心1210(古风大厦),http://www.dianping.com/shop/128033490
香榭迪尔科技美肤中心(曙光路店),"['020-29897758', '18825147249']",地址:花都区广州曙光路80东富大酒店对面(骏壹万邦),http://www.dianping.com/shop/103638451
美昕健康美学会所,"['13725497139', '18680464499']",地址:花都区天贵路108号39号铺(国税局正对面),http://www.dianping.com/shop/1142290602
O·E Beauty Lounge,['15302225429'],地址:花都区百寿路名门国际公寓429室,http://www.dianping.com/shop/1843440865
迎新美容美发中心,[],地址:花都区106国道东50米,http://www.dianping.com/shop/72755530
金鹰夏士莲美容美发,['13600014827'],地址:花都区龙华街11-9号,http://www.dianping.com/shop/14350495
创艺美容美发专业发型设计,['13694216232'],地址:花都区花山镇龙华路嘉乐楼103号,http://www.dianping.com/shop/13989764
卡登堡美容美发连锁机构,['020-86944129'],地址:花都区龙华街7-8号,http://www.dianping.com/shop/16346203
女主角专业女子美容美体,['13326798716'],地址:花都区花山镇龙华街61号,http://www.dianping.com/shop/13989765
丽人美容养生馆,['020-84418727'],地址:海珠区江南大道中宝和巷9-11号103室(地铁江南西D出口 三分钟路程),http://www.dianping.com/shop/17991441
清韵美容SPA养生会馆,['020-84487370'],地址:海珠区江南西紫龙大街2号(近绿茵阁),http://www.dianping.com/shop/26209042
BeautyMax臻雅·奢享荟馆(江南西店),['18594026180'],地址:海珠区青凤大街21号102商铺,http://www.dianping.com/shop/102330106
晶奕空间专业美容连锁机构(海珠城店),"['020-83725302', '020-83725303']",地址:海珠区江南大道中180号富力·天域中心B栋写字楼2714室,http://www.dianping.com/shop/13897588
SJ Beauty 雅慕(广百新一城店),['17875231786'],地址:海珠区广百新一城5楼16A,http://www.dianping.com/shop/1310531484
Beauty&Studio,"['13424112226', '15999922432']",地址:海珠区信裕路18号,http://www.dianping.com/shop/102341919
Miss23 Beautiful Lab,['18675833066'],地址:海珠区广州江南西紫金大街36号,http://www.dianping.com/shop/126381225
克拉俪（Clary Skin Care）(江南西店),"['020-84244618', '15876576978']",地址:海珠区江南西路81号江南商务6楼(地铁江南西站江南新地K出口，A出口直走500米。),http://www.dianping.com/shop/13742183
MMH Global Beauty,['15999989994'],地址:海珠区江南西路1号富力天域中心14楼1406,http://www.dianping.com/shop/97948021
QM优妮美肤中心(江南西店),['18520708410'],地址:海珠区青葵大街17号103号,http://www.dianping.com/shop/129804289
美肌工坊皮肤管理(富力海珠城店),"['19120666410', '020-29829989']",地址:海珠区广州市海珠区富力海珠城店B区5楼508B美肌工坊,http://www.dianping.com/shop/75164431
Nine House九屋科技美肤(DH集团连锁旗舰店),['13640315343'],地址:海珠区富力海珠城A区204b(2号线江南西站B出口),http://www.dianping.com/shop/98858708
SPAB皮肤管理(江南西海珠城店),['18022422075'],地址:海珠区江南西路富力海珠城B区天域中心写字楼2313室,http://www.dianping.com/shop/130619083
悦皮肤管理体验中心(市二宫店),"['020-80928632', '18988961168']",地址:海珠区江南大道海逸街9号，力迅时光里旁（倾城汇停车场入口）(市二宫地铁E出口200米倾城汇停车场入口),http://www.dianping.com/shop/97589509
绿瘦美学馆旗舰店(富力店),"['020-89206781', '020-89206869']",地址:海珠区工业大道富力现代广场首街30号,http://www.dianping.com/shop/10341777
秘密假期养生馆,['13602429874'],地址:海珠区桃花街159号广州大桥经典居2007房,http://www.dianping.com/shop/130952972
时间海科学美容(丽影广场店),"['020-89629712', '17727603227']",地址:海珠区新港中路352号丽影广场B区4楼B4-04铺,http://www.dianping.com/shop/69487538
Stay Beauty 皮肤管理(粤信广场店),['13902307740'],地址:海珠区信裕街45号,http://www.dianping.com/shop/93720141
美肌工坊皮肤管理(鹭江一创社店),"['13302202410', '020-89114261']",地址:海珠区新港西路大江直街1号大院之二第1层103号,http://www.dianping.com/shop/131842325
米拉米娜·皮肤管理美甲美睫(客村丽影广场店),"['18818874860', '17620032035']",地址:海珠区新港中路丽影广场A区六座10楼.1008房(七十二街排骨饭门牌下面).(排骨饭楼上),http://www.dianping.com/shop/113950588
丽妍美甲美睫皮肤管理,"['18818393907', '18928890477']",地址:海珠区新港中路客村丽影广场A区7栋1106(72街排骨饭这栋楼上),http://www.dianping.com/shop/100452980
美肌工坊皮肤管理(客村丽影广场店),"['020-29829965', '18529476320']",地址:海珠区新港中路356号丽影广场C座会展时代9楼909-910,http://www.dianping.com/shop/91689108
美致冰点脱毛皮肤管理连锁机构(丽影广场店),['18122133184'],地址:海珠区新港中路352号丽影商业广场A区7座14楼(地铁客村站D出口右转),http://www.dianping.com/shop/8010723
Honeybox甜妆盒子韩国彩妆(丽影广场店),"['15914104423', '19120461617']",地址:海珠区新港中路356号丽影广场C区负二楼,http://www.dianping.com/shop/112527091
如玉美容养生馆,['13710815591'],地址:海珠区新港中路354号珠影大院(地铁三号线八号线客村站D出口右行100米),http://www.dianping.com/shop/27499590
蝶焕祛痘(客村直营店),['18578667599'],地址:海珠区华新一街财智大厦2610房(客村地铁站B出口700米),http://www.dianping.com/shop/102155290
SPAB皮肤管理(客村店),['18022782390'],地址:海珠区新港中路376号浩蕴商务大厦803房,http://www.dianping.com/shop/1784173428
药手名家小颜整骨正骨(珠江帝景店),"['020-89443702', '18027216705']",地址:海珠区赤岗北路118号四季天地2层(近珠江帝景大酒店),http://www.dianping.com/shop/17703823
Skin Plus 佩诗美肌(天悦分店),"['15728540567', '13539760825']",地址:海珠区保利天悦宸悦路9号若比邻商业中心二樓,http://www.dianping.com/shop/1481684865
菲诗丽人科技美容中心,"['13825106656', '13533851026']",地址:海珠区新港东路占决新街13号3栋B座602室,http://www.dianping.com/shop/738794273
广交会威斯汀酒店天梦水疗中心,['020-89181928'],地址:海珠区凤浦中路琶洲国际会议展览中心C区广交会威斯汀酒店4楼,http://www.dianping.com/shop/23366106
佐登妮丝SPA会馆(琶洲店),['18933987381'],地址:海珠区宸悦路1号101,http://www.dianping.com/shop/132206202
荷SPA(保利天悦店),"['020-89621869', '13318798258']",地址:海珠区保利天悦公寓26栋1001房,http://www.dianping.com/shop/124557639
克丽缇娜(保利天悦店),['020-80928350'],地址:海珠区宸悦路5号106铺,http://www.dianping.com/shop/130173819
Muda Blooming Art纯日式护肤美甲会社,['13926260550'],地址:海珠区宸悦路2号8-1003号铺,http://www.dianping.com/shop/1614976966
伊站·新肌,['13066352832'],地址:海珠区新港东路1088号六元素体验天地5楼17铺,http://www.dianping.com/shop/128044502
静SPA按摩理疗(琶洲店),"['020-89119293', '13286813119']",地址:海珠区琶洲新村暄悦西路8号1009铺,http://www.dianping.com/shop/69023415
华悦美容,['13422220869'],地址:海珠区广州琶洲商业广场18栋B座2602,http://www.dianping.com/shop/1543553684
时间海科学美容(琶洲店),['15975503577'],地址:海珠区琶洲新村7号楼首层1013号铺(保利天悦若比邻对面),http://www.dianping.com/shop/123676893
伊丽汇美颜中心(琶洲保利店),['020-89119826'],地址:海珠区新港东路10号保利广场C401A,http://www.dianping.com/shop/126504815
美肌工坊皮肤管理(万胜围店),['18042898728'],地址:海珠区新港东路琶洲新村写字楼11栋2508(万胜围地铁站D口往回走150米),http://www.dianping.com/shop/114510253
伊莉莎白美容院,['020-84014536'],地址:海珠区江晓路丽华街52号(原建设银行),http://www.dianping.com/shop/17692665
从此不一斑(琶洲店),['020-89052353'],地址:海珠区琶洲街道琶洲新村宸悦路2号1018铺,http://www.dianping.com/shop/93958239
御玫瑰健康美肤(东晓南店),['020-34395800'],地址:海珠区南洲北路晓港湾27-55号101，自编号A008.A009(东晓南地铁站),http://www.dianping.com/shop/20706588
皮肤管家Skin care,['13828498403'],地址:海珠区江南大道南1100号新城国际公寓2栋1303房,http://www.dianping.com/shop/90310274
姿容美颜养生会所,"['13697421383', '020-89627032']",地址:海珠区侨港路111号,http://www.dianping.com/shop/123232207
可玫尔医疗美容,['4000876600-1426'],地址:海珠区新港东路琶洲新村小区12栋202(万胜围D出口西150米),http://www.dianping.com/shop/112542951
奈瑞儿美颜塑身SPA(新光百货店),"['020-84439975', '020-84438496']",地址:海珠区东晓南路1290号新光百货二楼201房,http://www.dianping.com/shop/2899630
向健养生美容连锁机构(东晓南店),['13026631689'],地址:海珠区南洲路北丽华街63号(江南菜馆农业银行旁),http://www.dianping.com/shop/101485531
印奈儿美甲美睫美容(东晓南店),['18198908857'],地址:海珠区广州市海珠区盈丰路97号(近东晓南地铁A出口),http://www.dianping.com/shop/130842978
御媄养生美容SPA(晓港店),['020-34318367'],地址:海珠区侨港路81号,http://www.dianping.com/shop/17692788
娇容美容养生馆,"['020-89619850', '13697421383']",地址:海珠区侨港路91号(新光百货),http://www.dianping.com/shop/6008802
纤美时光共享皮肤管理(海珠南洲路店),['18102238688'],地址:海珠区南洲路万华北街10号10号铺（盈中路16～18号）(万华花园底商),http://www.dianping.com/shop/98368591
MIDASKIN蜜哒皮肤管理连锁(东晓南路店),['17788710045'],地址:海珠区东晓南路1259号102房(晓城大厦对面),http://www.dianping.com/shop/97086662
美肌工坊皮肤管理(海珠金碧一店),['18578733710'],地址:海珠区工业大道金碧一街3号(第一金碧花园20栋楼下.地铁石溪站D出口),http://www.dianping.com/shop/91689577
纤美时光共享皮肤管理(江南大道店),['17702016806'],地址:海珠区江南大道南1172号(劲派KTV北侧50米),http://www.dianping.com/shop/98365833
有颜相遇·美甲·美肤管理工作室(东晓南店),['18319573793'],地址:海珠区江南大道南713号荣熙中心二号楼窝趣轻社二楼(丽枫酒店上面),http://www.dianping.com/shop/1635904937
依柏诗ESPASSE4S美甲美肤(怡顺街直营店),['15814554785'],地址:海珠区怡顺街2号,http://www.dianping.com/shop/93610195
上善若水美容(客村分店),"['020-34147010', '13533581377']",地址:海珠区下渡路柏蕙花园B座107室,http://www.dianping.com/shop/132105173
芙蓉经典(江南新苑店),"['020-89223635', '020-89223345']",地址:海珠区新港西路江南新苑玉泉街38号会所1楼,http://www.dianping.com/shop/4684469
名媛美容养生,"['13312875055', '13710444576']",地址:海珠区新港西路68号,http://www.dianping.com/shop/129631378
菲欧娜美容院,[],地址:海珠区新港西路169号二号线潮流商场内,http://www.dianping.com/shop/132861467
御玫瑰健康美肤(上渡路),['020-89448803'],地址:海珠区赤岗街道上渡路135号童话商场,http://www.dianping.com/shop/112111754
星魅STAR  CHARM beauty salon(千禧总店),"['020-31955350', '19924670108']",地址:海珠区新港西路千禧花园一期金禧路2-4号首层8号铺,http://www.dianping.com/shop/127043532
柏悦SPA(千禧店),"['020-34033191', '18022859041']",地址:海珠区怡乐西街46号,http://www.dianping.com/shop/97315508
吸引力美容SPA私人会所(怡乐路店),"['020-89108541', '020-34066802']",地址:海珠区怡乐路97号1楼,http://www.dianping.com/shop/4618666
Mirror镜面皮肤管理(千禧店),['17876761268'],地址:海珠区新港西路17-19号富力千禧花园1期(新港西立交),http://www.dianping.com/shop/111488762
奈瑞儿美颜塑身SPA(丽影店),"['020-34363646', '020-34052134']",地址:海珠区新港中路丽影广场c区五楼c5-001铺(客村地铁站C出口),http://www.dianping.com/shop/2899672
MIA 米娅美学工作室,"['13535131416', '13542642204']",地址:海珠区昌岗东路282号,http://www.dianping.com/shop/131431565
毛丢丢永久无痛脱毛嫩肤连锁机构(客村店),"['020-84055321', '13002058922']",地址:海珠区新港中路客村丽影广场A区第六座1203室(地铁客村站D出口右转),http://www.dianping.com/shop/19695126
美肌工坊皮肤管理(中大粤民大厦店),"['18026416964', '020-89309547']",地址:海珠区新港西路114号之23粤民大厦4层自编418室靠近,http://www.dianping.com/shop/132018703
艺美医疗美容,['4000876600-0577'],地址:海珠区新港西路1号银华大厦1楼(晓港公园),http://www.dianping.com/shop/72469467
焕颜SPA美容养生馆,['13922318842'],地址:花都区油甘三巷2号,http://www.dianping.com/shop/126116333
清颜堂专业祛痘(客村店),"['020-22511229', '18680282963']",地址:海珠区新港中路艺苑南路3号客村店（客村站D出口右拐直行 中国黄金边上）(地铁3/8号线客村站D出),http://www.dianping.com/shop/8032242
千千美容养生馆,['020-39201456'],地址:花都区建设路16号,http://www.dianping.com/shop/14350547
中医健康美容养生馆,[],地址:花都区新中路10号执行局门口,http://www.dianping.com/shop/57152245
萃雅美容养生馆(圣原花都店),"['18620732688', '15017500713']",地址:花都区新华路与育才街交叉口北60米,http://www.dianping.com/shop/81020372
专业承接扇灰油lCl印花泥水水电安装吊天花做木工铺地砖等一切室内外工程,['15817040728'],地址:花都区华南路26-2号,http://www.dianping.com/shop/107902261
健康美态(加润店),[],地址:花都区新中路与后街二路交叉口旁,http://www.dianping.com/shop/45643997
花语田园spa养生馆,"['020-86820550', '020-36835620']",地址:花都区商业大道育才街1号2楼,http://www.dianping.com/shop/18286826
妮维丽美容院,['15820209183'],地址:花都区滨湖路1号,http://www.dianping.com/shop/14350552
清颜世家(花城路店),"['18022486119', '18022490989']",地址:花都区商业大道40-10号(电信营业厅对面),http://www.dianping.com/shop/112537840
修肤堂专业祛痘全国连锁(花都金城店),['18102812116'],地址:花都区秀全大道31号金城广场3楼,http://www.dianping.com/shop/101963624
